,Unnamed: 0,author,date,link,title,status,id
461,461,Pia Mancini,Oct 2014,https://www.ted.com/talks/pia_mancini_how_to_upgrade_democracy_for_the_internet_era?language=zh-cn,网络时代如何改进民主,0,2104
462,462,Meaghan Ramsey,Oct 2014,https://www.ted.com/talks/meaghan_ramsey_why_thinking_you_re_ugly_is_bad_for_you?language=zh-cn,为什么认为自己丑会对你不利,0,2102
463,463,Thomas Piketty,Oct 2014,https://www.ted.com/talks/thomas_piketty_new_thoughts_on_capital_in_the_twenty_first_century?language=zh-cn,有关二十一世纪资本论的新观点,0,2101
464,464,Daria van den Bercken,Oct 2014,https://www.ted.com/talks/daria_van_den_bercken_why_i_take_the_piano_on_the_road_and_in_the_air?language=zh-cn,为何我在马路上以及在空中弹钢琴 | 达妮·范登·博肯 | TedSalon,0,2100
465,465,Nancy Kanwisher,Oct 2014,https://www.ted.com/talks/nancy_kanwisher_the_brain_is_a_swiss_army_knife?language=zh-cn,人类心理的神经元描绘,0,2077
466,466,Gail Reed,Oct 2014,https://www.ted.com/talks/gail_reed_where_to_train_the_world_s_doctors_cuba?language=zh-cn,古巴——培养全世界的医生 | 盖尔·里德 | TEDMED2014,0,2098
467,467,Susan Colantuono,Sep 2014,https://www.ted.com/talks/susan_colantuono_the_career_advice_you_probably_didn_t_get?language=zh-cn,一个你可能从未听过的职场建议,0,2099
468,468,Francis de los Reyes,Sep 2014,https://www.ted.com/talks/francis_de_los_reyes_sanitation_is_a_basic_human_right?language=zh-cn,公共卫生是一项基本人权,0,2097
469,469,Moshe Safdie,Sep 2014,https://www.ted.com/talks/moshe_safdie_how_to_reinvent_the_apartment_building?language=zh-cn,如何重新设计公寓建筑,0,2092
470,470,Matthew O'Reilly,Sep 2014,https://www.ted.com/talks/matthew_o_reilly_am_i_dying_the_honest_answer?language=zh-cn,“我快死了吗？” 一个诚实的回答,0,2096
471,471,Eman Mohammed,Sep 2014,https://www.ted.com/talks/eman_mohammed_the_courage_to_tell_a_hidden_story?language=zh-cn,讲述一个不为人知的故事的勇气 | 艾曼·穆罕默德 | TED2014,0,2095
472,472,Kenneth Cukier,Sep 2014,https://www.ted.com/talks/kenneth_cukier_big_data_is_better_data?language=zh-cn,大数据好处多,0,2094
473,473,Nicholas Stern,Sep 2014,https://www.ted.com/talks/lord_nicholas_stern_the_state_of_the_climate_and_what_we_might_do_about_it?language=zh-cn,气候问题的现状——我们能为之做些什么,0,2093
474,474,Antonio Donato Nobre,Sep 2014,https://www.ted.com/talks/antonio_donato_nobre_the_magic_of_the_amazon_a_river_that_flows_invisibly_all_around_us?language=zh-cn,神奇亚马逊：环绕着我们的无形之河,0,2088
475,475,Avi Reichental,Sep 2014,https://www.ted.com/talks/avi_reichental_what_s_next_in_3d_printing?language=zh-cn,3D 打印的未来是什么,0,2026
476,476,Mac Barnett,Sep 2014,https://www.ted.com/talks/mac_barnett_why_a_good_book_is_a_secret_door?language=zh-cn,为什么一本好书就是一扇神秘的门,0,2091
477,477,Andrew Connolly,Sep 2014,https://www.ted.com/talks/andrew_connolly_what_s_the_next_window_into_our_universe?language=zh-cn,宇宙之窗：下一扇在哪儿,0,2069
478,478,Rishi Manchanda,Sep 2014,https://www.ted.com/talks/rishi_manchanda_what_makes_us_get_sick_look_upstream?language=zh-cn,疾病从何而来？从源头找起。,0,2076
479,479,Uldus Bakhtiozina,Sep 2014,https://www.ted.com/talks/uldus_bakhtiozina_wry_photos_that_turn_stereotypes_upside_down?language=zh-cn,颠覆刻板印象的戏谑照片,0,2089
480,480,Hans Rosling and Ola Rosling,Sep 2014,https://www.ted.com/talks/hans_and_ola_rosling_how_not_to_be_ignorant_about_the_world?language=zh-cn,如何不对世界感到无知,0,2090
481,481,Dan Barasch,Sep 2014,https://www.ted.com/talks/dan_barasch_a_park_underneath_the_hustle_and_bustle_of_new_york_city?language=zh-cn,地下花园,0,2078
482,482,Zak Ebrahim,Sep 2014,https://www.ted.com/talks/zak_ebrahim_i_am_the_son_of_a_terrorist_here_s_how_i_chose_peace?language=zh-cn,我的父亲是恐怖分子，但我选择了和平,0,2024
483,483,Colin Grant,Sep 2014,https://www.ted.com/talks/colin_grant_the_son_of_a_difficult_father?language=zh-cn,难以相处的父亲,0,2074
484,484,Shubhendu Sharma,Sep 2014,https://www.ted.com/talks/shubhendu_sharma_an_engineers_vision_for_tiny_forests_everywhere?language=zh-cn,如何随处种小型森林,0,2075
485,485,Isabel Allende,Sep 2014,https://www.ted.com/talks/isabel_allende_how_to_live_passionately_no_matter_your_age?language=zh-cn,如何热爱生命，无论年龄,0,2070
486,486,Jim Holt,Sep 2014,https://www.ted.com/talks/jim_holt_why_does_the_universe_exist?language=zh-cn,宇宙为何会存在？,0,2072
487,487,Jill Shargaa,Aug 2014,https://www.ted.com/talks/jill_shargaa_please_please_people_let_s_put_the_awe_back_in_awesome?language=zh-cn,"拜托，拜托大家，把“敬畏”放回到""棒极了“之中吧",0,2071
488,488,Sally Kohn,Aug 2014,https://www.ted.com/talks/sally_kohn_don_t_like_clickbait_don_t_click?language=zh-cn,不喜欢的链接？不要点击,0,2073
489,489,Meera Vijayann,Aug 2014,https://www.ted.com/talks/meera_vijayann_find_your_voice_against_gender_violence?language=zh-cn,拒绝性侵犯，需要你的声音,0,2068
490,490,Rose Goslinga,Aug 2014,https://www.ted.com/talks/rose_goslinga_crop_insurance_an_idea_worth_seeding?language=zh-cn,农作物保险，一个值得播种的想法,0,2065
491,491,Martin Rees,Aug 2014,https://www.ted.com/talks/martin_rees_can_we_prevent_the_end_of_the_world?language=zh-cn,我们能阻止世界末日吗?,0,2067
492,492,Ziyah Gafić,Aug 2014,https://www.ted.com/talks/ziyah_gafic_everyday_objects_tragic_histories?language=zh-cn,日常的用品，悲剧的历史,0,2063
493,493,Laurel Braitman,Aug 2014,https://www.ted.com/talks/laurel_braitman_depressed_dogs_cats_with_ocd_what_animal_madness_means_for_us_humans?language=zh-cn,抑郁的狗，强迫症的猫—对于人类，动物疯狂的背后指引着什么,0,2066
494,494,Jarrett J. Krosoczka,Aug 2014,https://www.ted.com/talks/jarrett_krosoczka_why_lunch_ladies_are_heroes?language=zh-cn,为什么食堂大妈是英雄,0,2062
495,495,Aziza Chaouni,Aug 2014,https://www.ted.com/talks/aziza_chaouni_how_i_brought_a_river_and_my_city_back_to_life?language=zh-cn,一条河流和一座城市的起死回生,0,2064
496,496,Tim Berners-Lee,Aug 2014,https://www.ted.com/talks/tim_berners_lee_a_magna_carta_for_the_web?language=zh-cn,互联网大宪章,0,2061
497,497,Clint Smith,Aug 2014,https://www.ted.com/talks/clint_smith_the_danger_of_silence?language=zh-cn,沉默的危险性,0,2059
498,498,Eric Liu,Aug 2014,https://www.ted.com/talks/eric_liu_why_ordinary_people_need_to_understand_power?language=zh-cn,为何普通民众需要懂得权力,0,2060
499,499,Dan Pacholke,Aug 2014,https://www.ted.com/talks/dan_pacholke_how_prisons_can_help_inmates_live_meaningful_lives?language=zh-cn,监狱能如何帮助犯人过有意义的生活,0,2057
500,500,Nick Hanauer,Aug 2014,https://www.ted.com/talks/nick_hanauer_beware_fellow_plutocrats_the_pitchforks_are_coming?language=zh-cn,注意了，富豪伙伴们，干草叉正向我们袭来 | 尼克•汉诺尔 | TEDSalon NY2014,0,2055
501,501,Talithia Williams,Aug 2014,https://www.ted.com/talks/talithia_williams_own_your_body_s_data?language=zh-cn,掌握你身体的数据,0,2056
502,502,Megan Washington,Aug 2014,https://www.ted.com/talks/megan_washington_why_i_live_in_mortal_dread_of_public_speaking?language=zh-cn,为什么我活在对公共演讲的致命恐惧中,0,2054
503,503,Janet Iwasa,Aug 2014,https://www.ted.com/talks/janet_iwasa_how_animations_can_help_scientists_test_a_hypothesis?language=zh-cn,动画如何帮助科学家检验假说,0,2052
504,504,Hubertus Knabe,Aug 2014,https://www.ted.com/talks/hubertus_knabe_the_dark_secrets_of_a_surveillance_state?language=zh-cn,一个监控国家的黑暗秘密,0,2053
505,505,Margaret Gould Stewart,Aug 2014,https://www.ted.com/talks/margaret_gould_stewart_how_giant_websites_design_for_you_and_a_billion_others_too?language=zh-cn,网络设计，事关你我 | 玛格丽特·古尔德·斯图尔特,0,2039
506,506,Shai Reshef,Aug 2014,https://www.ted.com/talks/shai_reshef_a_tuition_free_college_degree?language=zh-cn,超低成本的大学学位,0,2050
507,507,Ze Frank,Jul 2014,https://www.ted.com/talks/ze_frank_are_you_human?language=zh-cn,你是人吗？,0,2049
508,508,Heather Barnett,Jul 2014,https://www.ted.com/talks/heather_barnett_what_humans_can_learn_from_semi_intelligent_slime_1?language=zh-cn,人类可以从半智能的黏菌群学到什么,0,2048
509,509,Shih Chieh Huang,Jul 2014,https://www.ted.com/talks/shih_chieh_huang_sculptures_that_d_be_at_home_at_the_bottom_of_the_ocean?language=zh-cn,,0,2047
510,510,Nikolai Begg,Jul 2014,https://www.ted.com/talks/nikolai_begg_a_tool_to_fix_one_of_the_most_dangerous_moments_in_surgery?language=zh-cn,一个工具，可以解决手术中最危险的一个环节。,0,2046
511,511,David Chalmers,Jul 2014,https://www.ted.com/talks/david_chalmers_how_do_you_explain_consciousness?language=zh-cn,如何解释意识?,0,2045
512,512,David Kwong,Jul 2014,https://www.ted.com/talks/david_kwong_two_nerdy_obsessions_meet_and_it_s_magic?language=zh-cn,两种书呆子气的痴迷相遇——这是神奇的,0,2027
513,513,Karima Bennoune,Jul 2014,https://www.ted.com/talks/karima_bennoune_the_side_of_terrorism_that_doesn_t_make_headlines?language=zh-cn,恐怖主义不为人知的另一面,0,2042
514,514,Renata Salecl,Jul 2014,https://www.ted.com/talks/renata_salecl_our_unhealthy_obsession_with_choice?language=zh-cn,我们对选择的痴迷,0,2044
515,515,Nicholas Negroponte,Jul 2014,https://www.ted.com/talks/nicholas_negroponte_a_30_year_history_of_the_future?language=zh-cn,未来的 30 年历史,0,2043
516,516,Joi Ito,Jul 2014,https://www.ted.com/talks/joi_ito_want_to_innovate_become_a_now_ist?language=zh-cn,想要革新吗？做一个现在主义者,0,2041
517,517,George Takei,Jul 2014,https://www.ted.com/talks/george_takei_why_i_love_a_country_that_once_betrayed_me?language=zh-cn,我为什么深爱着一个曾经被判过我的国家,0,2038
518,518,Paul Bloom,Jul 2014,https://www.ted.com/talks/paul_bloom_can_prejudice_ever_be_a_good_thing?language=zh-cn,偏见可能是件好事？,0,2037
519,519,Simon Anholt,Jul 2014,https://www.ted.com/talks/simon_anholt_which_country_does_the_most_good_for_the_world?language=zh-cn,Which country does the most good for the world?,0,2036
520,520,Sara Lewis,Jul 2014,https://www.ted.com/talks/sara_lewis_the_loves_and_lies_of_fireflies?language=zh-cn,萤火虫的爱情和谎言,0,2001
521,521,Chris Domas,Jun 2014,https://www.ted.com/talks/chris_domas_the_1s_and_0s_behind_cyber_warfare?language=zh-cn,网络战争背后的1和0,0,2035
522,522,Julian Treasure,Jun 2014,https://www.ted.com/talks/julian_treasure_how_to_speak_so_that_people_want_to_listen?language=zh-cn,怎样说话人们才会听,0,2034
523,523,Ge Wang,Jun 2014,https://www.ted.com/talks/ge_wang_the_diy_orchestra_of_the_future?language=zh-cn,未来的DIY管弦乐团,0,2033
524,524,Naomi Oreskes,Jun 2014,https://www.ted.com/talks/naomi_oreskes_why_we_should_believe_in_science?language=zh-cn,我们为什么要相信科学家？,0,2032
525,525,Lorrie Faith Cranor,Jun 2014,https://www.ted.com/talks/lorrie_faith_cranor_what_s_wrong_with_your_pa_w0rd?language=zh-cn,你的密码有什么问题？,0,2030
526,526,Shaka Senghor,Jun 2014,https://www.ted.com/talks/shaka_senghor_why_your_worst_deeds_don_t_define_you?language=zh-cn,为什么你最糟的一面不能定义你,0,2029
527,527,Billy Collins,Jun 2014,https://www.ted.com/talks/billy_collins_two_poems_about_what_dogs_think_probably?language=zh-cn,两首诗—有关狗狗思维的猜想（大概）,0,2031
528,528,Jamila Lyiscott,Jun 2014,https://www.ted.com/talks/jamila_lyiscott_3_ways_to_speak_english?language=zh-cn,说英语的三种方式,0,2028
529,529,Ruth Chang,Jun 2014,https://www.ted.com/talks/ruth_chang_how_to_make_hard_choices?language=zh-cn,如何作出艰难抉择,0,2023
530,530,Anne Curzan,Jun 2014,https://www.ted.com/talks/anne_curzan_what_makes_a_word_real?language=zh-cn,是什么让词汇成为“真的”？,0,2022
531,531,Kwame Anthony Appiah,Jun 2014,https://www.ted.com/talks/kwame_anthony_appiah_is_religion_good_or_bad_this_is_a_trick_question?language=zh-cn,宗教是好还是坏？（一个刁钻的问题）,0,2011
532,532,AJ Jacobs,Jun 2014,https://www.ted.com/talks/aj_jacobs_the_world_s_largest_family_reunion_we_re_all_invited?language=zh-cn,世界最大的家族聚会.....我们都被邀请了！,0,2021
533,533,Uri Alon,Jun 2014,https://www.ted.com/talks/uri_alon_why_truly_innovative_science_demands_a_leap_into_the_unknown?language=zh-cn,为什么真正创新的科学需要跳进未知世界,0,2020
534,534,Will Potter,Jun 2014,https://www.ted.com/talks/will_potter_the_shocking_move_to_criminalize_non_violent_protest?language=zh-cn,威尔﹒波特：和平抗议竟遭降罪,0,2018
535,535,Keren Elazari,Jun 2014,https://www.ted.com/talks/keren_elazari_hackers_the_internet_s_immune_system?language=zh-cn,黑客：网络的免疫系统,0,2019
536,536,Stella Young,Jun 2014,https://www.ted.com/talks/stella_young_i_m_not_your_inspiration_thank_you_very_much?language=zh-cn,我不是你们的励志榜样，谢谢。,0,2017
537,537,Yoruba Richen,Jun 2014,https://www.ted.com/talks/yoruba_richen_what_the_gay_rights_movement_learned_from_the_civil_rights_movement?language=zh-cn,同性恋权利运动从公民权利运动中学到了什么,0,2016
538,538,Robert Full,Jun 2014,https://www.ted.com/talks/robert_full_the_secrets_of_nature_s_grossest_creatures_channeled_into_robots?language=zh-cn,自然界最恶心生物的小秘密，运用到了机器人上,0,2014
539,539,Stephen Burt,Jun 2014,https://www.ted.com/talks/stephen_burt_why_people_need_poetry?language=zh-cn,我们为什么需要诗歌,0,2013
540,540,Dan Gilbert,Jun 2014,https://www.ted.com/talks/dan_gilbert_you_are_always_changing?language=zh-cn,未来自我的心理,0,2012
541,541,Ray Kurzweil,Jun 2014,https://www.ted.com/talks/ray_kurzweil_get_ready_for_hybrid_thinking?language=zh-cn,准备好进入混合思维的时代,0,2015
542,542,Sting,May 2014,https://www.ted.com/talks/sting_how_i_started_writing_songs_again?language=zh-cn,我如何重拾写歌灵感,0,2010
543,543,Stephen Friend,May 2014,https://www.ted.com/talks/stephen_friend_the_hunt_for_unexpected_genetic_heroes?language=zh-cn,猎寻“未知的遗传英雄”,0,2004
544,544,Kitra Cahana,May 2014,https://www.ted.com/talks/kitra_cahana_stories_of_the_homeless_and_hidden?language=zh-cn,那些无家可归和逃避隐藏的人的故事,0,2009
545,545,Jon Mooallem,May 2014,https://www.ted.com/talks/jon_mooallem_the_strange_story_of_the_teddy_bear_and_what_it_reveals_about_our_relationship_to_animals?language=zh-cn,关于泰迪熊的奇怪故事，以及它所揭示的我们与动物之间的关系,0,2006
546,546,Sebastian Junger,May 2014,https://www.ted.com/talks/sebastian_junger_why_veterans_miss_war?language=zh-cn,老兵为何恋战,0,1999
547,547,Wes Moore,May 2014,https://www.ted.com/talks/wes_moore_how_to_talk_to_veterans_about_the_war?language=zh-cn,How to talk to veterans about the war,0,2008
548,548,Chris Kluwe,May 2014,https://www.ted.com/talks/chris_kluwe_how_augmented_reality_will_change_sports_and_build_empathy?language=zh-cn,扩增实境是如何改变运动及帮助人们产生同理心,0,2007
549,549,Andrew Solomon,May 2014,https://www.ted.com/talks/andrew_solomon_how_the_worst_moments_in_our_lives_make_us_who_we_are?language=zh-cn,生命中最惨痛的时刻如何造就我们,0,2005
550,550,Jackie Savitz,May 2014,https://www.ted.com/talks/jackie_savitz_save_the_oceans_feed_the_world?language=zh-cn,拯救海洋，养活世界！,0,2003
551,551,Simon Sinek,May 2014,https://www.ted.com/talks/simon_sinek_why_good_leaders_make_you_feel_safe?language=zh-cn,为什么好的领导能给你安全感？,0,1998
552,552,Rives,May 2014,https://www.ted.com/talks/rives_a_museum_of_4_o_clock_in_the_morning?language=zh-cn,凌晨四时的妙境,0,2000
553,553,Tristram Wyatt,May 2014,https://www.ted.com/talks/tristram_wyatt_the_smelly_mystery_of_the_human_pheromone?language=zh-cn,人类费洛蒙的气味之谜,0,2002
554,554,Kevin Briggs,May 2014,https://www.ted.com/talks/kevin_briggs_the_bridge_between_suicide_and_life?language=zh-cn,自杀者的生死之桥,0,1997
555,555,Deborah Gordon,May 2014,https://www.ted.com/talks/deborah_gordon_what_ants_teach_us_about_the_brain_cancer_and_the_internet?language=zh-cn,蚂蚁在脑科学、癌症和互联网领域带给我们的启发,0,1995
556,556,William Black,May 2014,https://www.ted.com/talks/william_black_how_to_rob_a_bank_from_the_inside_that_is?language=zh-cn,银行是如何被掏空的？,0,1996
557,557,Mark Ronson,May 2014,https://www.ted.com/talks/mark_ronson_how_sampling_transformed_music?language=zh-cn,混音采样如何改变我们的音乐,0,1994
558,558,Randall Munroe,May 2014,https://www.ted.com/talks/randall_munroe_comics_that_ask_what_if?language=zh-cn,由漫画引出的假设,0,1993
559,559,Stanley McChrystal,May 2014,https://www.ted.com/talks/stanley_mcchrystal_the_military_case_for_sharing_knowledge?language=zh-cn,知识共享的军方案例,0,1992
560,560,Marco Tempest,May 2014,https://www.ted.com/talks/marco_tempest_maybe_the_best_robot_demo_ever?language=zh-cn,可能是迄今最好的机器人演示,0,1991
561,561,Mellody Hobson,May 2014,https://www.ted.com/talks/mellody_hobson_color_blind_or_color_brave?language=zh-cn,无视肤色还是直面肤色？,0,1990
562,562,Sarah Jones,May 2014,https://www.ted.com/talks/sarah_jones_what_does_the_future_hold_11_characters_offer_quirky_answers?language=zh-cn,未来掌管这什么？11个角色给予的诡异回答,0,1989
563,563,Gavin Schmidt,May 2014,https://www.ted.com/talks/gavin_schmidt_the_emergent_patterns_of_climate_change?language=zh-cn,气候变化的新形势,0,1988
564,564,Andrew Bastawrous,Apr 2014,https://www.ted.com/talks/andrew_bastawrous_get_your_next_eye_exam_on_a_smartphone?language=zh-cn,用智能手机来做次眼科检查吧,0,1987
565,565,David Epstein,Apr 2014,https://www.ted.com/talks/david_epstein_are_athletes_really_getting_faster_better_stronger?language=zh-cn,运动员们真的在做到更高，更快，更强吗？,0,1986
566,566,Wendy Chung,Apr 2014,https://www.ted.com/talks/wendy_chung_autism_what_we_know_and_what_we_don_t_know_yet?language=zh-cn,自闭症——我们了解多少（还有多少尚未了解）,0,1985
567,567,Elizabeth Gilbert,Apr 2014,https://www.ted.com/talks/elizabeth_gilbert_success_failure_and_the_drive_to_keep_creating?language=zh-cn,成功、失败与创造的动力,0,1983
568,568,James Patten,Apr 2014,https://www.ted.com/talks/james_patten_the_best_computer_interface_maybe_your_hands?language=zh-cn,最好的电脑界面是什么呢？也许是你的双手。,0,1984
569,569,Hamish Jolly,Apr 2014,https://www.ted.com/talks/hamish_jolly_a_shark_deterrent_wetsuit_and_it_s_not_what_you_think?language=zh-cn,防鲨潜水服（这将是出乎你意料之外的）,0,1981
570,570,Michel Laberge,Apr 2014,https://www.ted.com/talks/michel_laberge_how_synchronized_hammer_strikes_could_generate_nuclear_fusion?language=zh-cn,同步锤击如何能产生核聚变,0,1979
571,571,Sarah Lewis,Apr 2014,https://www.ted.com/talks/sarah_lewis_embrace_the_near_win?language=zh-cn,坦然接受 “差一点的成功”,0,1978
572,572,Matthew Carter,Apr 2014,https://www.ted.com/talks/matthew_carter_my_life_in_typefaces?language=zh-cn,我的字体人生,0,1977
573,573,Jeremy Kasdin,Apr 2014,https://www.ted.com/talks/jeremy_kasdin_the_flower_shaped_starshade_that_might_help_us_detect_earth_like_planets?language=zh-cn,花型星翳，可能帮助我们检测类似地球的行星,0,1976
574,574,Norman Spack,Apr 2014,https://www.ted.com/talks/norman_spack_how_i_help_transgender_teens_become_who_they_want_to_be?language=zh-cn,How I help transgender teens become who they want to be,0,1947
575,575,Jennifer Senior,Apr 2014,https://www.ted.com/talks/jennifer_senior_for_parents_happiness_is_a_very_high_bar?language=zh-cn,做父母的快乐，何以企及,0,1974
576,576,David Brooks,Apr 2014,https://www.ted.com/talks/david_brooks_should_you_live_for_your_resume_or_your_eulogy?language=zh-cn,大卫.布鲁克斯: 活在你的简历 ... 或者你的悼词？,0,1973
577,577,Gabby Giffords and Mark Kelly,Apr 2014,https://www.ted.com/talks/gabby_giffords_and_mark_kelly_be_passionate_be_courageous_be_your_best?language=zh-cn,怀抱热情，充满勇气，竭尽所能,0,1972
578,578,David Sengeh,Apr 2014,https://www.ted.com/talks/david_sengeh_the_sore_problem_of_prosthetic_limbs?language=zh-cn,假肢的困境,0,1971
579,579,Louie Schwartzberg,Apr 2014,https://www.ted.com/talks/louie_schwartzberg_hidden_miracles_of_the_natural_world?language=zh-cn,自然界鲜为人知的奇妙作为,0,1969
580,580,Christopher Emdin,Apr 2014,https://www.ted.com/talks/christopher_emdin_teach_teachers_how_to_create_magic?language=zh-cn,教老师如何创造魔力,0,1965
581,581,Amanda Burden,Apr 2014,https://www.ted.com/talks/amanda_burden_how_public_spaces_make_cities_work?language=zh-cn,公共空间怎样让城市生动起来？,0,1966
582,582,Lawrence Lessig,Apr 2014,https://www.ted.com/talks/lawrence_lessig_the_unstoppable_walk_to_political_reform?language=zh-cn,一场迈向政治改革永不停息的步行,0,1960
583,583,Jennifer Golbeck,Apr 2014,https://www.ted.com/talks/jennifer_golbeck_the_curly_fry_conundrum_why_social_media_likes_say_more_than_you_might_think?language=zh-cn,炸薯条之迷：你以为社交媒体的“赞”就是单纯的“赞”而已吗,0,1957
584,584,Melinda Gates and Bill Gates,Apr 2014,https://www.ted.com/talks/bill_and_melinda_gates_why_giving_away_our_wealth_has_been_the_most_satisfying_thing_we_ve_done?language=zh-cn,捐出我们的财产为什么是我们做过的最有满足感的事情,0,1964
585,585,Allan Adams,Apr 2014,https://www.ted.com/talks/allan_adams_the_discovery_that_could_rewrite_physics?language=zh-cn,可能改写物理学的发现,0,1963
586,586,The TED Staff,Apr 2014,https://www.ted.com/talks/daffodil_hudson_is_this_the_cure_for_stage_fright?language=zh-cn,这就是TED，音乐剧,0,1962
587,587,Geena Rocero,Mar 2014,https://www.ted.com/talks/geena_rocero_why_i_must_come_out?language=zh-cn,我为什么要站出来,0,1961
588,588,Hugh Herr,Mar 2014,https://www.ted.com/talks/hugh_herr_the_new_bionics_that_let_us_run_climb_and_dance?language=zh-cn,现代仿生学让我们重新奔跑，攀爬以及跳舞,0,1959
589,589,Del Harvey,Mar 2014,https://www.ted.com/talks/del_harvey_the_strangeness_of_scale_at_twitter?language=zh-cn,推特的奇怪比例,0,1958
590,590,Ed Yong,Mar 2014,https://www.ted.com/talks/ed_yong_suicidal_wasps_zombie_roaches_and_other_tales_of_parasites?language=zh-cn,Ed Yong,0,1955
591,591,Bran Ferren,Mar 2014,https://www.ted.com/talks/bran_ferren_to_create_for_the_ages_let_s_combine_art_and_engineering?language=zh-cn,艺术+工程=恒久的建筑,0,1956
592,592,Ziauddin Yousafzai,Mar 2014,https://www.ted.com/talks/ziauddin_yousafzai_my_daughter_malala?language=zh-cn,我的女儿，马拉拉,0,1954
593,593,Larry Page,Mar 2014,https://www.ted.com/talks/larry_page_where_s_google_going_next?language=zh-cn,Google下一步将前往何方？,0,1953
594,594,Richard Ledgett,Mar 2014,https://www.ted.com/talks/richard_ledgett_the_nsa_responds_to_edward_snowden_s_ted_talk?language=zh-cn,国安局回应斯诺登的 TED 演讲,0,1952
595,595,Charmian Gooch,Mar 2014,https://www.ted.com/talks/charmian_gooch_my_wish_to_launch_a_new_era_of_openness_in_business?language=zh-cn,我的愿望：为商业公开化开启一个新时代,0,1949
596,596,Chris Hadfield,Mar 2014,https://www.ted.com/talks/chris_hadfield_what_i_learned_from_going_blind_in_space?language=zh-cn,在太空中的失明经历教给我的事,0,1951
597,597,Edward Snowden,Mar 2014,https://www.ted.com/talks/edward_snowden_here_s_how_we_take_back_the_internet?language=zh-cn,取回属于我们的互联网,0,1950
598,598,Daniel Reisel,Mar 2014,https://www.ted.com/talks/daniel_reisel_the_neuroscience_of_restorative_justice?language=zh-cn,Daniel Reisel,0,1946
599,599,Rebecca Newberger Goldstein and Steven Pinker,Mar 2014,https://www.ted.com/talks/steven_pinker_and_rebecca_newberger_goldstein_the_long_reach_of_reason?language=zh-cn,史迪芬·平克；丽贝卡· 纽伯格· 戈德斯坦,0,1948
600,600,Carin Bondar,Mar 2014,https://www.ted.com/talks/carin_bondar_the_birds_and_the_bees_are_just_the_beginning?language=zh-cn,“鸟类和蜜蜂”只不过是个开始而已,0,1945
601,601,Toby Shapshak,Mar 2014,https://www.ted.com/talks/toby_shapshak_you_don_t_need_an_app_for_that?language=zh-cn,你不需要应用程序,0,1944
602,602,Anne-Marie Slaughter,Mar 2014,https://www.ted.com/talks/anne_marie_slaughter_can_we_all_have_it_all?language=zh-cn,我们都能“拥有一切”吗？,0,1943
603,603,Clayton Cameron,Mar 2014,https://www.ted.com/talks/clayton_cameron_a_rhythm_etic_the_math_behind_the_beats?language=zh-cn,节奏后面的数学,0,1923
604,604,Ajit Narayanan,Mar 2014,https://www.ted.com/talks/ajit_narayanan_a_word_game_to_communicate_in_any_language?language=zh-cn,一个能用任何语言交流的文字游戏,0,1934
605,605,Manu Prakash,Mar 2014,https://www.ted.com/talks/manu_prakash_a_50_cent_microscope_that_folds_like_origami?language=zh-cn,价值50美分的折纸显微镜,0,1941
606,606,Gabriel Barcia-Colombo,Mar 2014,https://www.ted.com/talks/gabe_barcia_colombo_my_dna_vending_machine?language=zh-cn,我的 DNA 自动贩卖机,0,1942
607,607,Christopher Soghoian,Mar 2014,https://www.ted.com/talks/christopher_soghoian_government_surveillance_this_is_just_the_beginning?language=zh-cn,政府监视－这只是个开始,0,1940
608,608,Philip Evans,Mar 2014,https://www.ted.com/talks/philip_evans_how_data_will_transform_business?language=zh-cn,数据如何改变商业,0,1938
609,609,Mary Lou Jepsen,Mar 2014,https://www.ted.com/talks/mary_lou_jepsen_could_future_devices_read_images_from_our_brains?language=zh-cn,未来设备能读取我们脑中的图像吗？,0,1939
610,610,Annette Heuser,Feb 2014,https://www.ted.com/talks/annette_heuser_the_3_agencies_with_the_power_to_make_or_break_economies?language=zh-cn,成败经济的三巨头,0,1937
611,611,Henry Lin,Feb 2014,https://www.ted.com/talks/henry_lin_what_we_can_learn_from_galaxies_far_far_away?language=zh-cn,从遥远的星系中我们可以学到什么,0,1936
612,612,Michael Metcalfe,Feb 2014,https://www.ted.com/talks/michael_metcalfe_we_need_money_for_aid_so_let_s_print_it?language=zh-cn,我们需要钱来进行援助，那么就来印钞吧,0,1929
613,613,Catherine Bracy,Feb 2014,https://www.ted.com/talks/catherine_bracy_why_good_hackers_make_good_citizens?language=zh-cn,为什么好的骇客可以塑造好的公民,0,1933
614,614,Siddharthan Chandran,Feb 2014,https://www.ted.com/talks/siddharthan_chandran_can_the_damaged_brain_repair_itself?language=zh-cn,受损大脑是否能自我修复？,0,1935
615,615,Ash Beckham,Feb 2014,https://www.ted.com/talks/ash_beckham_we_re_all_hiding_something_let_s_find_the_courage_to_open_up?language=zh-cn,所有人都隐藏些什么。让我们鼓起勇气敞开心扉,0,1932
616,616,Christopher Ryan,Feb 2014,https://www.ted.com/talks/christopher_ryan_are_we_designed_to_be_sexual_omnivores?language=zh-cn,命中注定我们是性杂食动物吗？,0,1931
617,617,Roselinde Torres,Feb 2014,https://www.ted.com/talks/roselinde_torres_what_it_takes_to_be_a_great_leader?language=zh-cn,如何成为一名杰出的领导者,0,1930
