,links,name
6039,http://tu.zmzjstu.com/ftp/2015/0606/5fe10ad4facd5e42a0f76045d1dd1a35.zip,Aquarius.S01E07.720p.WEBRip.x264-WNN.zip
6040,http://tu.zmzjstu.com/ftp/2015/0606/5d9362948832e6c784e1b62f7d6cffa1.rar,Powers.2015.S01E10.Fuck.the.Big.Chiller.720p.PSN.WEBRip.DD5.1.x264-NTb.rar
6041,http://tu.zmzjstu.com/ftp/2015/0614/2f101d193dd61d5e5398c441307a01ca.rar,Sense8.S01E02.I.Am.Also.A.We.rar
6042,http://tu.zmzjstu.com/ftp/2015/0606/e78876f09794b953bb1e7e2623462b3a.zip,stephen.fry.out.there.s01e02.720p.hdtv.x264-ftp.zip
6043,http://tu.zmzjstu.com/ftp/2015/0606/eaa2601ec88fb8a437478f1beefed3d5.zip,stephen.fry.out.there.s01e01.720p.hdtv.x264-ftp.zip
6044,http://tu.zmzjstu.com/ftp/2015/0605/1ec52f7efbd1d0cc38b1c4676460289b.zip,RuPauls.Drag.Race.S07E14.Reunited.720p.WEB-DL.AAC2.0.H.264-NTb.zip
6045,http://tu.zmzjstu.com/ftp/2015/0614/6e41299062923b9beeb8f1ef722bc08d.rar,Sense8.S01E01.Limbic.Resonance.NTb.rar
6046,http://tu.zmzjstu.com/ftp/2015/0605/b2c5ac78d88285adbe0bf84e31e41372.rar,夜班医生第二季普版字幕合集The.Night.Shift.S02.rar
6047,http://tu.zmzjstu.com/ftp/2015/0605/ee8bb8a7670828bd12b737fbbf4b6604.zip,Run.All.Night.2015.BluRay.720p.x264.AC3.zip
6048,http://tu.zmzjstu.com/ftp/2015/0605/3196d1bc316edb95e43a061b0c3d4ffb.zip,The.SpongeBob.Movie.Sponge.Out.of.Water.2015.720p.BluRay.x264-WiKi.zip
6049,http://tu.zmzjstu.com/ftp/2015/0605/55585450673f86340c0bc9a2804f3c47.zip,The.Age.of.Adaline.2015.720p.WEB-DL.x264.AC3-EVO.zip
6050,http://tu.zmzjstu.com/ftp/2015/0605/5668dc7a0474dd5b61984fe902bc4135.zip,Hannibal.S03E01.720p.HDTV.X264-DIMENSION.zip
6051,http://tu.zmzjstu.com/ftp/2015/0605/9063ba4bd3c6e603755e3440da962afb.zip,天堂执法者第五季精校字幕合集.zip
6052,http://tu.zmzjstu.com/ftp/2015/0605/cdc23cac46aadec01e08678771d2398a.zip,Hawaii.Five-0.S05E25.1080p.WEB-DL.DD5.1.H.264-KiNGS.zip
6053,http://tu.zmzjstu.com/ftp/2015/0605/c0c6ca37f8f428e330c1edadad0f0cf6.zip,Hawaii.Five-0.S05E24.720p.WEB-DL.DD5.1.H.264-KiNGS.zip
6054,http://tu.zmzjstu.com/ftp/2015/0605/7fa4d7d8753b0c64414d3d2d8fc28df6.zip,Hawaii.Five-0.S05E23.720p.WEB-DL.DD5.1.H.264-KiNGS.zip
6055,http://tu.zmzjstu.com/ftp/2015/0605/c627adb8e8d463ef3d0544b5ca3cf1c7.zip,Wayward.Pines.S01E04.720p.HDTV.X264-DIMENSION.zip
6056,http://tu.zmzjstu.com/ftp/2015/0604/a2b5da98e5c78cc1b574bb5ffa4bbe0f.rar,12.Monkeys.S01E02.720p.HDTV.x264-KILLERS.zip.rar
6057,http://tu.zmzjstu.com/ftp/2015/0604/4e260edacd9626470d82426d8396c5b6.rar,strike.back.legacy.s05e01.720p.hdtv.x264-tla.rar
6058,http://tu.zmzjstu.com/ftp/2015/0604/18b16af9aa4dbfa3432049b64286470a.zip,The.Originals.S02E13.720p.HDTV.X264-DIMENSION.zip
6059,http://tu.zmzjstu.com/ftp/2015/0604/454859223bbf712c71685a726cbaac71.rar,The.Originals.S02E11.720p.HDTV.X264-DIMENSION.rar
6060,http://tu.zmzjstu.com/ftp/2015/0604/e76aaa81c3c854e368dde75410b199c0.rar,The.Originals.S02E10.720p.HDTV.X264-DIMENSION.rar
6061,http://tu.zmzjstu.com/ftp/2015/0604/e048a4553e5075c53a2fff05c9fda441.zip,The.Originals.S02E09.720p.HDTV.X264-DIMENSION.zip
6062,http://tu.zmzjstu.com/ftp/2015/0604/c92e9ca8767a3963898809bbec75c6ca.zip,Hot.in.Cleveland.S06E23-24.720p.HDTV.x264-FiHTV.zip
6063,http://tu.zmzjstu.com/ftp/2015/0604/7d5f499c074453a2eb3885692567c102.zip,Aquarius.S01E06.720p.WEBRip.x264-WNN.zip
6064,http://tu.zmzjstu.com/ftp/2015/0604/41c8e7c6ef9284f4fec642b8a988c538.zip,Aquarius.S01E05.720p.WEBRip.x264-WNN.zip
6065,http://tu.zmzjstu.com/ftp/2015/1129/24e1230593612643f3d0a383141dae46.zip,Community.S06E13.720p.WEBRip.x264-BATV.zip
6066,http://tu.zmzjstu.com/ftp/2015/0603/1fa6d7b617a115056e8cb7b7e5570e33.zip,Finding.Carter.S02E10.720p.HDTV.x264-KILLERS.zip
6067,http://tu.zmzjstu.com/ftp/2015/0603/c6eaaca751769bb4103916991a585628.rar,Pretty.Little.Liars.S06E01.720p.HDTV.X264-DIMENSION.rar
6068,http://tu.zmzjstu.com/ftp/2015/0911/2a373d2e062cd9fd93d9e0df5ee91671.zip,iZombie.S01E12.720p.WEB-DL.DD5.1.H.264-KiNGS.zip
6069,http://tu.zmzjstu.com/ftp/2015/0923/c972942d98e0a02e4238809ebae84ab8.rar,Texas+Rising+E03.rar
6070,http://tu.zmzjstu.com/ftp/2015/0602/ccbbeeadf486aa922e62e2ff81e82933.rar,Childrens.Hospital.US.S06E11.720p.HDTV.x264-BAJSKORV.rar
6071,http://tu.zmzjstu.com/ftp/2015/0602/1c6c5ef156b80763340d91625f9a933c.rar,The.Mysteries.of.Laura.S01E10.720p.HDTV.X264-DIMENSION.rar
6072,http://tu.zmzjstu.com/ftp/2015/0602/8cc19c3b531bc99deb7cb43418c7f328.rar,The.Mysteries.of.Laura.S01E06.720p.HDTV.X264-DIMENSION.rar
6073,http://tu.zmzjstu.com/ftp/2015/0602/207f95ba98d400ef7ddc06f3f0bff851.rar,The.Mysteries.of.Laura.S01E05.720p.HDTV.X264-DIMENSION.rar
6074,http://tu.zmzjstu.com/ftp/2015/0602/3ac4c1b7e3e0cbf9587254fe621b0e69.rar,Outlander.S01.精校字幕合辑.rar
6075,http://tu.zmzjstu.com/ftp/2015/0605/778809f19a2891ff882b901dfb6e8433.zip,The.Whispers.S01E01.720p.HDTV.x264-KILLERS.zip
6076,http://tu.zmzjstu.com/ftp/2015/0602/2340f70aa3b1aaf989edbb403fbfe226.zip,Outlander.S01E16.To.Ransom.a.Man's.Soul.720p.WEB-DL.DD5.1.H.264-BS.zip
6077,http://tu.zmzjstu.com/ftp/2015/0605/000b400febcb9d3b5b55b7b78590cbaa.zip,Person.of.Interest.S04E21新.zip
6078,http://tu.zmzjstu.com/ftp/2015/0602/14cf5482febbefeaeb7e40e3777e067b.zip,Devious.Maids.S03E01.720p.HDTV.x264-IMMERSE.zip
6079,http://tu.zmzjstu.com/ftp/2015/0602/63ca7ad4d9621701c84db69aed0128ce.zip,Salem.S02E09.720p.HDTV.X264-DIMENSION.zip
6080,http://tu.zmzjstu.com/ftp/2015/0602/6aa43c0534e902abe267b8b1b56d3895.ass,vicious.s02e01.720p.hdtv.x264-tla.ass
6081,http://tu.zmzjstu.com/ftp/2015/0601/e833b2543fb43cd86d10e76b40b2b6f8.ass,Antarctica.A.Year.on.Ice.2013.LIMITED.720p.BluRay.H264.AAC-RARBG.简体&英文.ass
6082,http://tu.zmzjstu.com/ftp/2015/0606/9d14b3c9b1f4b9b40f69de39123a372b.zip,Penny.Dreadful.S02E05.720p.HDTV.x264-IMMERSE.精校.zip
6083,http://tu.zmzjstu.com/ftp/2015/0601/b00b0288c154589a4676cc977d547190.zip,a.d.the.bible.continues.s01e09.720p.hdtv.x264-bajskorv.zip
6084,http://tu.zmzjstu.com/ftp/2015/0619/56ba2c7c065eceb9ac0276ae83320d30.zip,Game.of.Thrones.S05E08.Hardhome.720p+WEB.zip
6085,http://tu.zmzjstu.com/ftp/2015/0601/045359b2b228d404235a28c555edc0dd.zip,The+Millers+Season+02.zip
6086,http://tu.zmzjstu.com/ftp/2015/0601/ebdaa8c5ecc4ca614998ae5c37f96e42.zip,Silicon.Valley.S02E08.720p.HDTV.x264-IMMERSE.zip
6087,http://tu.zmzjstu.com/ftp/2015/0601/bf264adb5d43563e70c0d62ce90d02fc.zip,Aquarius.S01E04.720p.WEBRip.x264-WNN.zip
6088,http://tu.zmzjstu.com/ftp/2015/0602/cca3e0120227d54f0c8546121dd6f2ed.zip,jonathan.strange.and.mr.norrell.s01e03.720p.hdtv.x264-tla.zip
6089,http://tu.zmzjstu.com/ftp/2015/0603/600d104ca4bf09ae5c43926d143a7189.rar,Halt.and.Catch.Fire.S02E01.rar
6090,http://tu.zmzjstu.com/ftp/2015/0601/f92a3364d6ae12ea515808563a3e11b8.rar,Selfie.S01E10.Imperfect.Harmony.1080p.WEBRip.AAC2.0.x264-BTN.rar
6091,http://tu.zmzjstu.com/ftp/2015/0601/36906d87e6e95319672164a318224871.rar,Selfie.S01E09.Follow.Through.1080p.WEBRip.AAC2.0.x264-BTN.rar
6092,http://tu.zmzjstu.com/ftp/2015/0601/63ee9d298974aef7d9637b49ab7ebe07.rar,Selfie.S01E08.Traumatic.Party.Stress.Disorder.1080p.WEBRip.AAC2.0.x264-BTN.rar
6093,http://tu.zmzjstu.com/ftp/2015/0601/f5cbc69c20e9a07223686965a8e35407.rar,Selfie.S01E07.Here's.This.Guy.1080p.WEBRip.AAC2.0.x264-BTN.rar
6094,http://tu.zmzjstu.com/ftp/2015/0601/df20ee42038d22eb4420ac36a5ab1cb5.zip,Aquarius.S01E03.720p.WEBRip.x264-WNN.zip
6095,http://tu.zmzjstu.com/ftp/2015/0601/7bbb779a814802ec49930a86edab5ff4.zip,Aquarius.US.S01E02.720p.HDTV.X264-DIMENSION.zip
6096,http://tu.zmzjstu.com/ftp/2015/0601/0e4e4f99fca0e86d85ac856f71c476fc.rar,猫鼠游戏.White.Collar.S06.WEB-DL.精校字幕合辑.rar
6097,http://tu.zmzjstu.com/ftp/2015/0601/9243166858df24c2cbb46cc47bd38d46.zip,Aquarius.US.S01E01.720p.HDTV.X264-DIMENSION.zip
6098,http://tu.zmzjstu.com/ftp/2015/0602/1dc3eb880821b92ece89dbb0e2a0125a.rar,The.Mysteries.of.Laura.S01.rar
6099,http://tu.zmzjstu.com/ftp/2015/0531/468f658a90e480390b39240e5b938a6d.zip,Outlander.S01E16.720p.HDTV.X264-DIMENSION.zip
6100,http://tu.zmzjstu.com/ftp/2015/0531/b629b6b685d7664eb5493e2ba182fbdc.rar,Perception.S03.+WEB-DL精校字幕合集.rar
6101,http://tu.zmzjstu.com/ftp/2015/0531/00fd162235048fdb3295583d09515693.zip,Perception.S03E04.Possession.720p.WEB-DL.DD5.1.H.264-BLiN.zip
6102,http://tu.zmzjstu.com/ftp/2015/0531/6c48420afee7989547a177d55a2f417d.rar,Criminal.Minds.S10E17.720p.HDTV.X264-DIMENSION.rar
6103,http://tu.zmzjstu.com/ftp/2015/0531/9eb0640fe310b64d8fcb7f03a7379a69.rar,Criminal.Minds.S10E16.720p.HDTV.X264-DIMENSION.rar
6104,http://tu.zmzjstu.com/ftp/2015/0531/3e58a6a73fcc9f4392cd760e166c0c23.rar,Criminal.Minds.S10E15.720p.HDTV.X264-DIMENSION.rar
6105,http://tu.zmzjstu.com/ftp/2015/0531/e14ed4d5edf3d29e950137867e497790.rar,Criminal.Minds.S10E14.720p.HDTV.X264-DIMENSION.rar
6106,http://tu.zmzjstu.com/ftp/2015/0531/20b881536ce2f23215da08223d4db127.rar,Criminal.Minds.S10E13.720p.HDTV.X264-DIMENSION.rar
6107,http://tu.zmzjstu.com/ftp/2015/0531/fcfe5b646a9553903bdbcaf31cbd0098.rar,criminal.minds.1012.hdtv-lol.rar
6108,http://tu.zmzjstu.com/ftp/2015/0531/9d5b76788b1ce597c67bf3f7c631a466.zip,Perception.S03E15.Run.720p.WEB-DL.DD5.1.H.264-NTb.zip
6109,http://tu.zmzjstu.com/ftp/2015/0531/0ee89559b574711064964944bee8599c.zip,Perception.S03E14.Romeo.720p.WEB-DL.DD5.1.H.264-NTb.zip
6110,http://tu.zmzjstu.com/ftp/2015/0531/465bf0e6d356ae8dd7e5d0cabe403444.zip,Perception.S03E13.Mirror.720p.WEB-DL.DD5.1.H.264-NTb.zip
6111,http://tu.zmzjstu.com/ftp/2015/0531/b7c6393dde290b0f704551d397e515f5.zip,Perception.S03E12.Meat.720p.WEB-DL.DD5.1.H.264-NTb.zip
6112,http://tu.zmzjstu.com/ftp/2015/0531/f525c93c753b65351bb0a520dfd210f7.zip,Perception.S03E11.Brainstorm.720p.WEB-DL.DD5.1.H.264-NTb.zip
6113,http://tu.zmzjstu.com/ftp/2015/0606/85893f96980d4ac3e991b2197694de68.rar,Criminal+Minds+Season+10字幕合辑.rar
6114,http://tu.zmzjstu.com/ftp/2015/0531/2dacbbb2c58cff0eb39778323c7d58c8.rar,Criminal.Minds.S10E23.The.Hunt.1080p.WEB-DL.DD5.1.H.264-CtrlHD.rar
6115,http://tu.zmzjstu.com/ftp/2015/0531/846592898c304253d583716eaa98c9e3.rar,Criminal.Minds.S10E22.Protection.1080p.WEB-DL.DD5.1.H.264-CtrlHD.rar
6116,http://tu.zmzjstu.com/ftp/2015/0531/6265a838068ead99b8666a0c9b3fd031.rar,Criminal.Minds.S10E21.Mr.Scratch.720p.WEB-DL.DD5.1.H.264-CtrlHD.rar
6117,http://tu.zmzjstu.com/ftp/2015/0531/65da532206c76b0e6a00c652c5d69d4a.rar,Criminal.Minds.S10E20.A.Place.at.the.Table.720p.WEB-DL.DD5.1.H.264-CtrlHD.rar
6118,http://tu.zmzjstu.com/ftp/2015/0531/f5ba1bfc71fe61f275838736d5385dd9.rar,Criminal.Minds.S10E19.Beyond.Borders.720p.WEB-DL.DD5.1.H.264-CtrlHD.rar
6119,http://tu.zmzjstu.com/ftp/2015/0531/fc04a6301abe0ef379408e7c7442e183.rar,2.Broke.Girls.S03.720p.WEB-DL.DD5.1.H.264-BS.rar
6120,http://tu.zmzjstu.com/ftp/2015/0531/e4f97dfb8878eae41d78703897e715c2.rar,2.Broke.Girls.S01.720p.BluRay.X264.rar
6121,http://tu.zmzjstu.com/ftp/2015/0531/10ad4a18f8d97d9b52414925b8ca0488.zip,Marvels.Daredevil.S01E05.World.On.Fire.1080p.NF.WEBRip.DD5.1.x264-NTb.zip
6122,http://tu.zmzjstu.com/ftp/2015/0531/39c6ea9fca40a342f1a9852326facd67.zip,Marvels.Daredevil.S01E04.In.the.Blood.1080p.NF.WEBRip.DD5.1.x264-NTb.zip
6123,http://tu.zmzjstu.com/ftp/2015/0531/0690290ae05149f884eae1df46a928b8.zip,Marvels.Daredevil.S01E03.Rabbit.in.a.Snowstorm.1080p.NF.WEBRip.DD5.1.x264-NTb.zip
6124,http://tu.zmzjstu.com/ftp/2015/0531/adf45e61deecb077c04063b7949d3c84.rar,Mr.Robot.S01E01.rar
6125,http://tu.zmzjstu.com/ftp/2015/0531/45ecc3598989c1039bb2e2206ac0806d.rar,Secrets.and.Lies.US.S01.720p.WEB-DL.DD5.1.H.264-Rob2.rar
6126,http://tu.zmzjstu.com/ftp/2015/0531/640473c3182c4b32721611cdd245850d.zip,Secrets.and.Lies.US.S01E10.The.Lie.720p.WEB-DL.DD5.1.H.264-Rob2.zip
6127,http://tu.zmzjstu.com/ftp/2015/0531/4afb3c080923193b405e7a58bc42657e.zip,Secrets.and.Lies.US.S01E09.The.Mother.720p.WEB-DL.DD5.1.H.264-Rob2.zip
6128,http://tu.zmzjstu.com/ftp/2015/0531/81dd34c270c36eae8814b37ff5fa09aa.zip,Secrets.and.Lies.US.S01E08.The.Son.720p.WEB-DL.DD5.1.H.264-Rob2.zip
6129,http://tu.zmzjstu.com/ftp/2015/0531/11bdb586ce641054189e3b35120b0dc0.zip,Secrets.and.Lies.US.S01E07.The.Cop.720p.WEB-DL.DD5.1.H.264-Rob2.zip
6130,http://tu.zmzjstu.com/ftp/2015/0531/144683be642dbfea372e9be5b352f664.zip,Secrets.and.Lies.US.S01E06.The.Confession.720p.WEB-DL.DD5.1.H.264-Rob2.zip
6131,http://tu.zmzjstu.com/ftp/2015/0531/128cc0f5286806366ef6ba925556dc00.zip,Secrets.and.Lies.US.S01E05.The.Jacket.720p.WEB-DL.DD5.1.H.264-Rob2.zip
6132,http://tu.zmzjstu.com/ftp/2015/0531/d70de06e44d7073a1f7d3ab3a9586d59.zip,Secrets.and.Lies.US.S01E04.The.Sister.720p.WEB-DL.DD5.1.H.264-Rob2.zip
6133,http://tu.zmzjstu.com/ftp/2015/0531/1ce33f597af5199c542f862295333860.zip,Secrets.and.Lies.US.S01E03.The.Affair.720p.WEB-DL.DD5.1.H.264-Rob2.zip
6134,http://tu.zmzjstu.com/ftp/2015/0531/849089ecf587754fb682f0f60813645f.zip,Secrets.and.Lies.US.S01E02.The.Father.720p.WEB-DL.DD5.1.H.264-Rob2.zip
6135,http://tu.zmzjstu.com/ftp/2015/0531/51a8bbc9f0cad818dfe24acee20c0e21.zip,Secrets.and.Lies.US.S01E01.The.Trail.720p.WEB-DL.DD5.1.H.264-Rob2.zip
6136,http://tu.zmzjstu.com/ftp/2015/0530/cb7844007faa564774f3f16834d7a0e4.zip,12.Monkeys.S01E13.Arms.of.Mine.720p.WEB-DL.DD5.1.H.264-BS.zip
6137,http://tu.zmzjstu.com/ftp/2015/0530/e144fd1a3fa42f971662e8f11fd7906a.zip,12.Monkeys.S01E12.Paradox.720p.WEB-DL.DD5.1.H.264-BS.zip
6138,http://tu.zmzjstu.com/ftp/2015/0530/9144ec178fd97b5f848ab82ee812984f.zip,12.Monkeys.S01E11.Shonin.720p.WEB-DL.DD5.1.H.264-BS.zip
6139,http://tu.zmzjstu.com/ftp/2015/0530/65b3e650df6784e8bd47aca73a781cf8.zip,12.Monkeys.S01E10.Divine.Move.720p.WEB-DL.DD5.1.H.264-BS.zip
6140,http://tu.zmzjstu.com/ftp/2015/0530/14ba18e3529e1c47ea85b2338bf46593.zip,12.Monkeys.S01E09.Tomorrow.720p.WEB-DL.DD5.1.H.264-BS.zip
6141,http://tu.zmzjstu.com/ftp/2015/0530/7ab2a6b8a2bcaf10abdb3218e4bd4bd7.zip,12.Monkeys.S01E08.Yesterday.720p.WEB-DL.DD5.1.H.264-BS.zip
6142,http://tu.zmzjstu.com/ftp/2015/0530/6f356756d654c6216448550c8dd57367.zip,12.Monkeys.S01E07.The.Keys.720p.WEB-DL.DD5.1.H.264-BS.zip
6143,http://tu.zmzjstu.com/ftp/2015/0530/7e856d8de87e21eff72a9e0c10e71d1d.zip,12.Monkeys.S01E06.The.Red.Forest.720p.WEB-DL.DD5.1.H.264-BS.zip
6144,http://tu.zmzjstu.com/ftp/2015/0530/d3b0cc4b67e77b1ec0c6952dde43e332.zip,12.Monkeys.S01E05.The.Night.Room.1080p.WEB-DL.DD5.1.H.264-BS.zip
6145,http://tu.zmzjstu.com/ftp/2015/0530/7deb167fb82a974118fc2ac8cbbff7fd.zip,12.Monkeys.S01E04.Atari.1080p.WEB-DL.DD5.1.H.264-BS.zip
6146,http://tu.zmzjstu.com/ftp/2015/0530/0bdf8b500ad28bd8519236d482b1c88b.zip,12.Monkeys.S01E03.Cassandra.Complex.1080p.WEB-DL.DD5.1.H.264-BS.zip
6147,http://tu.zmzjstu.com/ftp/2015/0530/47668cbcaf48d01a1698efff9ce5aec0.zip,12.Monkeys.S01E02.Mentally.Divergent.720p.WEB-DL.DD5.1.H.264-BS.zip
6148,http://tu.zmzjstu.com/ftp/2015/0530/09dff370e86b4fc52c09603daf8a3648.rar,Battle.Creek.S01.720p.WEB-DL.DD5.1.H.264-KiNGS.rar
6149,http://tu.zmzjstu.com/ftp/2015/0530/7a59c0b28c205d7a1dc6655e41d2ad96.zip,Battle.Creek.S01E13.720p.WEB-DL.DD5.1.H.264-KiNGS.zip
6150,http://tu.zmzjstu.com/ftp/2015/0530/56f500fc29bd51ac25f99b18c6223218.zip,Battle.Creek.S01E12.720p.WEB-DL.DD5.1.H.264-KiNGS.zip
6151,http://tu.zmzjstu.com/ftp/2015/0530/b2fda3beb7f2259c1b1fcab289ec3f85.zip,Battle.Creek.S01E11.720p.WEB-DL.DD5.1.H.264-KiNGS.zip
6152,http://tu.zmzjstu.com/ftp/2015/0530/cd6fa96ed7967d6e560084d0327ca2c3.zip,Battle.Creek.S01E10.720p.WEB-DL.DD5.1.H.264-KiNGS.zip
6153,http://tu.zmzjstu.com/ftp/2015/0530/b8eebf3321b955a0fe1583e3de653677.zip,Battle.Creek.S01E09.720p.WEB-DL.DD5.1.H.264-KiNGS.zip
6154,http://tu.zmzjstu.com/ftp/2015/0530/a91e446b1f33dbd293513c6557d2aa01.zip,Battle.Creek.S01E08.720p.WEB-DL.DD5.1.H.264-KiNGS.zip
6155,http://tu.zmzjstu.com/ftp/2015/0530/3088e776c9b6b3d962660813957c3a1b.zip,Battle.Creek.S01E07.720p.WEB-DL.DD5.1.H.264-KiNGS.zip
6156,http://tu.zmzjstu.com/ftp/2015/0530/7dd9bd262e80c7141197a7a66f41b785.zip,Battle.Creek.S01E06.720p.WEB-DL.DD5.1.H.264-KiNGS.zip
6157,http://tu.zmzjstu.com/ftp/2015/0530/8e15f1278300a34bfecf40045a04bbfc.rar,American.Crime.S01.720p.WEB-DL.DD5.1.H.264-KiNGS.rar
6158,http://tu.zmzjstu.com/ftp/2015/0530/8baeb9bf65a647b6659370e52cdad4c6.zip,American.Crime.S01E11.720p.WEB-DL.DD5.1.H.264-KiNGS.zip
6159,http://tu.zmzjstu.com/ftp/2015/0530/bf35d9154f9bb673a1a70f698020637c.zip,The.Messengers.2015.S01E07.720p.HDTV.X264-DIMENSION.zip
6160,http://tu.zmzjstu.com/ftp/2015/0530/08a585966c511f75ebf2536848ab9917.rar,Major.Crimes.S3.720p.WEB-DL.DD5.1.h264-jAh.rar
6161,http://tu.zmzjstu.com/ftp/2015/0530/ece23788d623b8e8125f2070a127e93b.zip,S04精校字幕合集.zip
6162,http://tu.zmzjstu.com/ftp/2015/0530/12f2d5ad1db5d3e3fa89455cb1b9d3d1.zip,Grimm.S04E22.Cry.Havoc.720p.WEB-DL.DD5.1.H.264-ECI.zip
6163,http://tu.zmzjstu.com/ftp/2015/0529/30296b1f92d08565047e9dcd4559aaf1.rar,The.Following.S03E0-E15.720p.WEB-DL.DD5.1.H.264-KiNGS.rar
6164,http://tu.zmzjstu.com/ftp/2015/0529/fb850fdd7704bc06a8bc92f86e899682.zip,McFarland.2015.BluRay.720p.x264.AC3.zip
6165,http://tu.zmzjstu.com/ftp/2015/0529/2b668eea77e167d603cbbec6baf6486e.zip,Monsters.Dark.Continent.2014.BluRay.720p.x264.AC3.zip
6166,http://tu.zmzjstu.com/ftp/2015/0529/d19c3bd92b909737fb71f95067c85e29.zip,Wayward.Pines.S01E03.INTERNAL.720p.HDTV.X264-DIMENSION.zip
6167,http://tu.zmzjstu.com/ftp/2015/0529/402c34022934f15e9ff8b97e11cbeb2d.rar,Olympus.S01E07.720p.HDTV.x264-KILLERS.rar
6168,http://tu.zmzjstu.com/ftp/2015/1218/a2ff6e01ae3ed4256d3d61ccd5d05c42.zip,Ripper.Street.S03E05.Heavy.Boots.720p.WEBRiP.x264-FaiLED.zip
6169,http://tu.zmzjstu.com/ftp/2015/0529/fa56c6e19be38aff75862bd2343bfb8e.rar,Major.Crimes.S03E16.Leap.Of.Faith.720p.WEB-DL.DD5.1.h264-jAh.rar
6170,http://tu.zmzjstu.com/ftp/2015/0529/3fa610a29ebd2e9c26fbd42af7f1e760.rar,Major.Crimes.S03E15.Chain.Reaction.720p.WEB-DL.DD5.1.h264-jAh.rar
6171,http://tu.zmzjstu.com/ftp/2015/0529/c2cff96fac3b5d69050daf4dae3a3048.rar,Major.Crimes.S03E14.Trial.By.Fire.720p.WEB-DL.DD5.1.h264-jAh.DivX.rar
6172,http://tu.zmzjstu.com/ftp/2015/0529/ee5668bb4673cef0e98db5f2142b8e6c.rar,Major.Crimes.S03E13.Acting.Out.720p.WEB-DL.DD5.1.h264-jAh.rar
6173,http://tu.zmzjstu.com/ftp/2015/0529/a5b4fa104fe7cd7af46d7aa4a20d46ef.rar,Major.Crimes.S03E12.Party.Foul.720p.WEB-DL.DD5.1.h264-jAh.rar
6174,http://tu.zmzjstu.com/ftp/2015/0529/568885dda72c53ac0e09492b373e21cb.rar,Powers.2015.S01E09.Level.13.720p.PSN.WEBRip.DD5.1.x264-NTb.rar
6175,http://tu.zmzjstu.com/ftp/2015/0529/282109624d4b43ecea184df1965fda5c.rar,Powers.2015.S01E08.Aha.Shake.Heartbreak.It.720p.PSN.WEBRip.DD5.1.x264-NTb.rar
6176,http://tu.zmzjstu.com/ftp/2015/0529/d2a4fbd2b7e4751de1535d88e7dc89f6.zip,Glee.S06.zip
6177,http://tu.zmzjstu.com/ftp/2015/0529/67ec9570008294613b9a2ccea98dafb3.zip,Glee.S06E13.精校.zip
6178,http://tu.zmzjstu.com/ftp/2015/0529/b3d7ea098437eeed7ccbfda7b9581177.zip,Glee.S06E12.精校.zip
6179,http://tu.zmzjstu.com/ftp/2015/0528/e239fb5e60bebf2d8228e005e33876bb.ass,Hot.in.Cleveland.S06E22.720p.HDTV.x264-FiHTV.ass
6180,http://tu.zmzjstu.com/ftp/2015/0528/5708c4de927c27656d859a5ba3a7e911.rar,Hunting.Season.S02E04.720p.WEB-DL.AAC2.0.H.264-ZiMuZu.rar
6181,http://tu.zmzjstu.com/ftp/2015/0528/f38581cb538018f1c5c4603fdec7f2b5.zip,The.Night.Shift.S02E08.Best.Laid.Plans.720p.WEB-DL.DD5.1.H264-Juggalotus.zip
6182,http://tu.zmzjstu.com/ftp/2015/0528/9ffd8d87b05b477518d6bf7e80f30ef5.zip,The.Night.Shift.S02E07.Need.To.Know.720p.WEB-DL.DD5.1.H264-Juggalotus.zip
6183,http://tu.zmzjstu.com/ftp/2015/0528/e8a6bbe0039fd8ea811d99a058e511d7.zip,Grimm.S04E21.Headache.720p.WEB-DL.DD5.1.H.264-ECI.zip
6184,http://tu.zmzjstu.com/ftp/2015/0528/fbe3f4bf4bb561518d78490fb8051768.zip,Young.and.Hungry.S02E10.720p.HDTV.x264-FiHTV.zip
6185,http://tu.zmzjstu.com/ftp/2015/0528/5de744d017daae68f1912940cf8a7e7a.rar,非常人贩S02精校字幕合辑【WEB版】.rar
6186,http://tu.zmzjstu.com/ftp/2015/0528/add5fb9b3926ffed5c5ce1201609f565.rar,Archer.2009.S06.rar
6187,http://tu.zmzjstu.com/ftp/2015/0528/fd9799dae3bd74a4baced5c339666844.zip,黑帆第二季精校字幕合集.zip
6188,http://tu.zmzjstu.com/ftp/2015/0528/cdd1af70ca644d719be0dd2401cc052a.zip,丑闻第四季1-22集精校字幕合集.zip
6189,http://tu.zmzjstu.com/ftp/2015/0528/665f780d6ddfe6d3a8f1d74efd87bbe8.zip,bones.1019.hdtv-lol.zip
6190,http://tu.zmzjstu.com/ftp/2015/0528/947072e5cdd6a0e08779a0f9711ec8d9.zip,Bones.S10E18.720p.HDTV.X264-DIMENSION.zip
6191,http://tu.zmzjstu.com/ftp/2015/0528/a633f582b2ecdc1f0f21029063cd48a5.zip,The.Blacklist.S02E18.Vanessa.Cruz.No.117.1080p.WEB-DL.DD5.1.H.264-NTb.zip
6192,http://tu.zmzjstu.com/ftp/2015/0528/ae83a97085a3055ea6662516e89887a9.zip,The.Blacklist.S02E17.The.Longevity.Initiative.No.97.1080p.WEB-DL.DD5.1.H.264-NTb.zip
